student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_019618,canada,17,high_school,bachelors,science,General High School,87.1,66.7,93.2,69.7,"[{""test_type"": ""ielts"", ""score"": 5.8, ""valid_until"": ""2026-08-01""}]",provincial,"[""astronomy"", ""geography""]",1,4,2,unaccredited,upper_middle,False,entrepreneurship,True,"[""usa""]","Growing up in canada, I witnessed firsthand the challenges in human-computer interaction and want to address them.",Led a team of 11 in a chemistry project..,I want to bridge the gap between engineering and human-computer interaction through research and practice.,True,False
STU_019619,egypt,16,high_school,bachelors,vocational,General High School,95.4,85.7,44.8,83.5,"[{""test_type"": ""topik"", ""score"": 150, ""valid_until"": ""2026-08-01""}]",none,[],1,1,0,private_a,middle,True,government,False,"[""switzerland""]",My journey in arts_humanities began during high school where I discovered my love for education reform.,Won math competition at the provincial level.. Volunteered 100 hours for community service..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_019620,indonesia,16,high_school,bachelors,social_studies,SMAN 3 Surabaya,75.1,55.0,50.7,66.5,"[{""test_type"": ""toefl"", ""score"": 102.0, ""valid_until"": ""2026-03-01""}]",provincial,"[""economics""]",2,1,3,accredited_c,upper_middle,True,academic,True,"[""brazil"", ""singapore""]",I am passionate about chemistry and aspire to make a significant contribution to genomic research.,Achieved provincial level in informatics olympiad.. Served as secretary in student council.. Led a team of 8 in a english_language project..,I aspire to establish a program focused on genomic research that benefits underrepresented communities.,False,False
STU_019621,chile,17,high_school,bachelors,religion,General High School,90.5,82.4,54.1,70.9,"[{""test_type"": ""toefl"", ""score"": 87.6, ""valid_until"": ""2026-05-01""}]",school,"[""linguistics""]",5,4,2,public_a,middle,False,entrepreneurship,False,"[""china"", ""new_zealand"", ""malaysia""]","Growing up in chile, I witnessed firsthand the challenges in human-computer interaction and want to address them.",Achieved provincial level in physics olympiad.. Won debate competition at the provincial level.. Led a team of 13 in a computer_science project..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",False,True
STU_019622,south_africa,17,high_school,bachelors,religion,General High School,93.2,62.8,50.1,77.1,"[{""test_type"": ""toefl"", ""score"": 42.4, ""valid_until"": ""2026-05-01""}]",school,"[""economics"", ""biology""]",2,3,1,accredited_b,middle,False,public_service,True,"[""brazil"", ""indonesia"", ""malaysia""]",My journey in agriculture began during high school where I discovered my love for climate change mitigation.,Won science competition at the national level.. Volunteered 123 hours for community service.. Served as secretary in student council..,I aspire to establish a program focused on climate change mitigation that benefits underrepresented communities.,True,False
STU_019623,switzerland,17,high_school,bachelors,social_studies,General High School,94.8,92.0,74.5,83.9,"[{""test_type"": ""jlpt"", ""score"": 80, ""valid_until"": ""2026-11-01""}]",none,[],3,4,0,accredited_c,high,False,academic,True,"[""japan"", ""india"", ""south_korea""]",I am passionate about arts_humanities and aspire to make a significant contribution to education reform.,Served as president in student council.. Won science competition at the national level.. Volunteered 57 hours for community service..,My long-term goal is to become a leader in arts_humanities and drive innovation in Asia.,True,False
STU_019624,nigeria,16,high_school,bachelors,social_studies,General High School,86.7,52.1,65.9,70.1,"[{""test_type"": ""delf"", ""score"": 60, ""valid_until"": ""2026-07-01""}]",none,[],0,2,0,unaccredited,middle,False,public_service,True,"[""singapore""]",My journey in education began during high school where I discovered my love for quantum computing.,Volunteered 84 hours for community service..,I want to bridge the gap between education and quantum computing through research and practice.,False,False
STU_019625,new_zealand,17,high_school,bachelors,languages,General High School,94.0,93.1,85.0,68.1,[],none,[],1,4,1,accredited_b,high,False,public_service,True,"[""philippines""]",I am passionate about engineering and aspire to make a significant contribution to sustainable agriculture.,Volunteered 177 hours for community service..,I aspire to establish a program focused on sustainable agriculture that benefits underrepresented communities.,True,False
STU_019626,egypt,16,high_school,bachelors,science,General High School,90.1,97.9,96.5,70.4,"[{""test_type"": ""jlpt"", ""score"": 40, ""valid_until"": ""2026-08-01""}]",city,"[""informatics""]",3,1,0,accredited_b,very_low,True,ngo_npo,True,"[""morocco"", ""canada"", ""philippines""]",I am passionate about arts_humanities and aspire to make a significant contribution to financial technology.,Volunteered 121 hours for community service.. Achieved national level in business_studies olympiad.. Volunteered 95 hours for community service..,My long-term goal is to become a leader in arts_humanities and drive innovation in North_america.,False,True
STU_019627,malaysia,16,high_school,bachelors,languages,SMK Damansara,76.6,59.8,49.7,76.7,"[{""test_type"": ""ielts"", ""score"": 5.9, ""valid_until"": ""2026-04-01""}]",provincial,"[""biology""]",2,7,1,accredited_b,middle,False,industry,False,"[""switzerland"", ""indonesia"", ""usa""]","Growing up in malaysia, I witnessed firsthand the challenges in education reform and want to address them.",Served as president in student council.. Won debate competition at the city level.. Volunteered 90 hours for community service..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_019628,vietnam,16,high_school,bachelors,science,Tuan Minh High School,83.1,50.6,90.6,98.7,"[{""test_type"": ""hsk"", ""score"": 40, ""valid_until"": ""2026-02-01""}]",city,"[""history"", ""business_studies""]",3,5,1,accredited_c,upper_middle,False,entrepreneurship,True,"[""morocco"", ""india""]","Growing up in vietnam, I witnessed firsthand the challenges in education reform and want to address them.",Achieved school level in linguistics olympiad..,I aspire to establish a program focused on education reform that benefits underrepresented communities.,True,False
STU_019629,switzerland,17,high_school,bachelors,social_studies,General High School,97.1,83.9,86.5,77.9,"[{""test_type"": ""hsk"", ""score"": 80, ""valid_until"": ""2026-10-01""}]",city,"[""mathematics"", ""computer_science""]",1,2,1,unaccredited,middle,False,public_service,True,"[""egypt""]","Growing up in switzerland, I witnessed firsthand the challenges in artificial intelligence and want to address them.",Won debate competition at the provincial level.. Achieved national level in linguistics olympiad..,I want to bridge the gap between business and artificial intelligence through research and practice.,True,False
STU_019630,indonesia,16,high_school,bachelors,social_studies,SMAN 5 Medan,91.0,60.8,54.6,71.4,"[{""test_type"": ""ielts"", ""score"": 7.4, ""valid_until"": ""2026-10-01""}]",none,[],1,3,0,accredited_b,middle,False,ngo_npo,False,"[""canada""]",My journey in physics began during high school where I discovered my love for education reform.,Led a team of 3 in a geography project.. Volunteered 181 hours for community service..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_019631,netherlands,17,high_school,bachelors,languages,General High School,61.3,67.6,69.2,71.1,"[{""test_type"": ""hsk"", ""score"": 20, ""valid_until"": ""2026-02-01""}]",provincial,"[""chemistry"", ""astronomy""]",2,2,0,unaccredited,very_low,False,public_service,True,"[""france"", ""switzerland"", ""germany""]",My journey in medicine began during high school where I discovered my love for genomic research.,Won math competition at the city level.. Volunteered 117 hours for community service.. Achieved provincial level in linguistics olympiad..,"After completing my studies, I plan to return home and contribute to genomic research in my community.",True,False
STU_019632,new_zealand,17,high_school,bachelors,social_studies,General High School,82.2,77.5,53.0,87.1,"[{""test_type"": ""toefl"", ""score"": 117.9, ""valid_until"": ""2026-02-01""}]",none,[],1,1,0,private_a,middle,True,government,True,"[""philippines"", ""vietnam"", ""argentina""]",I am passionate about social_sciences and aspire to make a significant contribution to renewable energy systems.,Achieved city level in business_studies olympiad..,"After completing my studies, I plan to return home and contribute to renewable energy systems in my community.",True,False
STU_019633,france,16,high_school,bachelors,languages,General High School,74.2,78.9,69.5,59.6,[],none,[],2,5,1,public_a,middle,False,academic,True,"[""south_africa"", ""thailand""]",My journey in law began during high school where I discovered my love for human-computer interaction.,Achieved school level in informatics olympiad.. Led a team of 5 in a english_language project..,"After completing my studies, I plan to return home and contribute to human-computer interaction in my community.",True,False
STU_019634,brazil,17,high_school,bachelors,vocational,General High School,95.6,79.8,81.4,65.9,"[{""test_type"": ""ielts"", ""score"": 6.0, ""valid_until"": ""2026-05-01""}]",provincial,"[""informatics"", ""english_language""]",4,4,1,excellence,upper_middle,False,academic,True,"[""malaysia""]",I am passionate about law and aspire to make a significant contribution to education reform.,Led a team of 8 in a english_language project.. Achieved school level in computer_science olympiad.. Volunteered 181 hours for community service..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_019635,egypt,17,high_school,bachelors,vocational,General High School,62.4,86.1,44.5,67.2,[],none,[],8,2,2,public_a,middle,False,industry,True,"[""usa""]",My journey in law began during high school where I discovered my love for machine learning.,Led a team of 8 in a physics project.. Won math competition at the national level.. Won debate competition at the city level..,I want to bridge the gap between law and machine learning through research and practice.,True,False
