scholarship_id,name,eligible_nationalities,min_age,max_age,eligible_degree_levels,eligible_high_school_tracks,eligible_fields,preferred_school_tier,min_report_card_average,min_major_subject_average,language_requirements,requires_financial_need,max_family_income_category,host_country,host_region,selection_criteria,career_track_preference,requires_return_home_country,mission_statement,target_recipient_profile,funding_covers_tuition,funding_covers_living,funding_covers_airfare,funding_covers_insurance,funding_monthly_stipend,funding_is_full_funding,funding_coverage_count
SCH_000674,New Zealand Mathematics Scholarship,"[""nigeria"", ""malaysia"", ""netherlands"", ""france"", ""south_korea"", ""china""]",16,19,"[""high_school"", ""bachelors""]","[""religion""]","[""mathematics""]",excellence,78.1,66.4,"[{""test_type"": ""jlpt"", ""min_score"": 40, ""is_mandatory"": true}]",False,very_low,new_zealand,oceania,"{""academic"": 0.4118, ""leadership"": 0.1176, ""olympiad"": 0.1765, ""extracurricular"": 0.2, ""essay"": 0.0941}",,False,Our mission is to empower talented individuals from Oceania pursuing excellence in mathematics.,We value students who show leadership potential and dedication to public health policy.,False,True,False,False,731.63,False,1
SCH_000675,Canada Mathematics Scholarship,"[""vietnam"", ""chile"", ""nigeria"", ""netherlands"", ""indonesia""]",17,21,"[""high_school"", ""bachelors""]","[""social_studies""]","[""mathematics"", ""arts_humanities"", ""biology"", ""economics""]",accredited_b,84.5,61.7,"[{""test_type"": ""ielts"", ""min_score"": 7.1, ""is_mandatory"": false}]",False,very_low,canada,north_america,"{""academic"": 0.3798, ""leadership"": 0.1473, ""olympiad"": 0.2481, ""extracurricular"": 0.093, ""essay"": 0.1318}",,True,Our mission is to empower talented individuals from North_america pursuing excellence in mathematics.,We value students who show leadership potential and dedication to financial technology.,True,False,False,True,1385.39,False,2
SCH_000676,Switzerland Arts Humanities Scholarship,"[""egypt"", ""south_africa""]",17,21,"[""high_school"", ""bachelors""]","[""vocational""]","[""arts_humanities"", ""mathematics""]",private_a,74.9,73.0,"[{""test_type"": ""ielts"", ""min_score"": 7.4, ""is_mandatory"": false}]",False,low,switzerland,europe,"{""academic"": 0.3486, ""leadership"": 0.0917, ""olympiad"": 0.2661, ""extracurricular"": 0.055, ""essay"": 0.2385}",,False,This scholarship aims to nurture future leaders in arts_humanities with a passion for renewable energy systems.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,1203.63,True,3
SCH_000677,New Zealand Computer Science Scholarship,"[""australia"", ""south_korea"", ""india"", ""south_africa""]",15,19,"[""high_school"", ""bachelors""]","[""vocational""]","[""computer_science""]",accredited_b,63.1,73.4,"[{""test_type"": ""ielts"", ""min_score"": 7.1, ""is_mandatory"": true}]",False,very_low,new_zealand,oceania,"{""academic"": 0.4087, ""leadership"": 0.2609, ""olympiad"": 0.1217, ""extracurricular"": 0.113, ""essay"": 0.0957}",public_service,False,We seek to support outstanding students in computer_science who demonstrate commitment to societal impact.,We value students who show leadership potential and dedication to public health policy.,True,True,True,True,703.01,True,4
SCH_000678,Sweden Law Scholarship,"[""netherlands"", ""usa""]",16,20,"[""high_school""]","[""religion""]","[""law"", ""computer_science""]",private_a,73.1,76.7,"[{""test_type"": ""toefl"", ""min_score"": 95.0, ""is_mandatory"": true}]",True,very_low,sweden,europe,"{""academic"": 0.3673, ""leadership"": 0.2245, ""olympiad"": 0.1327, ""extracurricular"": 0.1531, ""essay"": 0.1224}",ngo_npo,True,Our mission is to empower talented individuals from Europe pursuing excellence in law.,Ideal candidates demonstrate excellence in law and commitment to technological advancement.,False,True,True,True,1405.1,False,3
SCH_000679,South Korea Education Scholarship,"[""egypt"", ""uk"", ""new_zealand""]",16,20,"[""high_school"", ""bachelors""]","[""science"", ""vocational""]","[""education"", ""business"", ""mathematics""]",private_a,71.1,52.2,[],False,very_low,south_korea,asia,"{""academic"": 0.2946, ""leadership"": 0.1705, ""olympiad"": 0.186, ""extracurricular"": 0.1318, ""essay"": 0.2171}",,True,This scholarship aims to nurture future leaders in education with a passion for public health policy.,We value students who show leadership potential and dedication to public health policy.,True,True,True,True,1864.9,True,4
SCH_000680,Kenya Computer Science Scholarship,"[""netherlands"", ""south_korea""]",15,19,"[""high_school""]","[""languages"", ""science""]","[""computer_science"", ""economics"", ""biology"", ""business""]",private_a,75.5,54.7,"[{""test_type"": ""jlpt"", ""min_score"": 40, ""is_mandatory"": true}]",True,very_low,kenya,africa,"{""academic"": 0.2698, ""leadership"": 0.1349, ""olympiad"": 0.2381, ""extracurricular"": 0.1429, ""essay"": 0.2143}",government,False,This scholarship aims to nurture future leaders in computer_science with a passion for sustainable agriculture.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,False,True,140.34,False,2
SCH_000681,Nigeria Physics Scholarship,"[""india"", ""egypt"", ""south_africa"", ""usa"", ""australia"", ""japan""]",17,20,"[""high_school""]","[""languages""]","[""physics"", ""computer_science""]",accredited_b,74.0,72.9,"[{""test_type"": ""jlpt"", ""min_score"": 60, ""is_mandatory"": true}]",True,middle,nigeria,africa,"{""academic"": 0.2444, ""leadership"": 0.1778, ""olympiad"": 0.2889, ""extracurricular"": 0.1889, ""essay"": 0.1}",government,False,This scholarship aims to nurture future leaders in physics with a passion for artificial intelligence.,Ideal candidates demonstrate excellence in physics and commitment to community service.,False,True,False,False,1820.17,False,1
SCH_000682,Canada Computer Science Scholarship,"[""nigeria"", ""new_zealand"", ""switzerland"", ""south_korea"", ""canada"", ""germany""]",15,18,"[""high_school""]","[""languages"", ""religion""]","[""computer_science"", ""biology""]",excellence,82.3,71.4,"[{""test_type"": ""toefl"", ""min_score"": 92.1, ""is_mandatory"": true}]",False,very_low,canada,north_america,"{""academic"": 0.3459, ""leadership"": 0.0451, ""olympiad"": 0.2105, ""extracurricular"": 0.188, ""essay"": 0.2105}",,False,This scholarship aims to nurture future leaders in computer_science with a passion for renewable energy systems.,We value students who show leadership potential and dedication to renewable energy systems.,True,True,False,False,1995.92,True,2
SCH_000683,Canada Mathematics Scholarship,"[""south_africa"", ""china"", ""argentina"", ""vietnam"", ""france""]",17,20,"[""high_school""]","[""religion""]","[""mathematics"", ""education""]",accredited_b,71.5,54.8,[],True,upper_middle,canada,north_america,"{""academic"": 0.3441, ""leadership"": 0.0645, ""olympiad"": 0.1183, ""extracurricular"": 0.2473, ""essay"": 0.2258}",,False,Our mission is to empower talented individuals from North_america pursuing excellence in mathematics.,Ideal candidates demonstrate excellence in mathematics and commitment to community service.,True,True,True,False,343.58,True,3
SCH_000684,Usa Economics Scholarship,"[""uk"", ""egypt"", ""vietnam"", ""singapore"", ""nigeria""]",16,20,"[""high_school"", ""bachelors""]","[""social_studies"", ""religion""]","[""economics"", ""mathematics"", ""computer_science"", ""physics""]",private_a,66.3,51.2,"[{""test_type"": ""ielts"", ""min_score"": 7.2, ""is_mandatory"": true}]",False,low,usa,north_america,"{""academic"": 0.377, ""leadership"": 0.0574, ""olympiad"": 0.2705, ""extracurricular"": 0.1721, ""essay"": 0.123}",public_service,False,This scholarship aims to nurture future leaders in economics with a passion for financial technology.,We value students who show leadership potential and dedication to financial technology.,False,False,False,True,1658.39,False,1
SCH_000685,Usa Physics Scholarship,"[""india"", ""switzerland"", ""new_zealand"", ""nigeria"", ""usa"", ""argentina"", ""south_korea""]",15,19,"[""high_school""]","[""vocational"", ""languages""]","[""physics"", ""law"", ""agriculture"", ""engineering""]",excellence,81.6,55.2,"[{""test_type"": ""ielts"", ""min_score"": 6.9, ""is_mandatory"": true}]",False,low,usa,north_america,"{""academic"": 0.3415, ""leadership"": 0.0976, ""olympiad"": 0.3008, ""extracurricular"": 0.1707, ""essay"": 0.0894}",entrepreneurship,False,This scholarship aims to nurture future leaders in physics with a passion for climate change mitigation.,We value students who show leadership potential and dedication to climate change mitigation.,True,True,True,False,1326.56,True,3
SCH_000686,Australia Law Scholarship,"[""germany"", ""chile"", ""morocco"", ""uk"", ""brazil"", ""australia"", ""egypt""]",17,22,"[""high_school""]","[""religion"", ""languages""]","[""law""]",public_a,64.0,78.0,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": true}]",False,middle,australia,oceania,"{""academic"": 0.3267, ""leadership"": 0.18, ""olympiad"": 0.1267, ""extracurricular"": 0.1733, ""essay"": 0.1933}",entrepreneurship,True,This scholarship aims to nurture future leaders in law with a passion for public health policy.,Ideal candidates demonstrate excellence in law and commitment to community service.,True,True,True,False,336.74,True,3
SCH_000687,South Korea Chemistry Scholarship,"[""thailand"", ""usa"", ""switzerland"", ""south_africa"", ""new_zealand"", ""germany""]",17,21,"[""high_school""]","[""vocational"", ""languages""]","[""chemistry"", ""mathematics""]",public_a,60.4,62.7,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": true}]",False,low,south_korea,asia,"{""academic"": 0.3759, ""leadership"": 0.2105, ""olympiad"": 0.0902, ""extracurricular"": 0.2105, ""essay"": 0.1128}",public_service,False,This scholarship aims to nurture future leaders in chemistry with a passion for cybersecurity.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,False,True,777.08,True,3
SCH_000688,Usa Social Sciences Scholarship,"[""australia"", ""kenya"", ""malaysia"", ""germany"", ""nigeria"", ""brazil""]",15,20,"[""high_school""]","[""science"", ""languages""]","[""social_sciences"", ""law"", ""mathematics"", ""arts_humanities""]",public_a,59.0,62.8,"[{""test_type"": ""toefl"", ""min_score"": 87.2, ""is_mandatory"": true}]",False,upper_middle,usa,north_america,"{""academic"": 0.2453, ""leadership"": 0.0943, ""olympiad"": 0.3491, ""extracurricular"": 0.1038, ""essay"": 0.2075}",,True,This scholarship aims to nurture future leaders in social_sciences with a passion for sustainable agriculture.,Ideal candidates demonstrate excellence in social_sciences and commitment to community service.,True,False,False,False,1668.57,False,1
SCH_000689,New Zealand Law Scholarship,"[""argentina"", ""switzerland""]",17,22,"[""high_school"", ""bachelors""]","[""religion""]","[""law"", ""medicine""]",accredited_b,67.7,76.9,"[{""test_type"": ""ielts"", ""min_score"": 6.7, ""is_mandatory"": true}]",False,very_low,new_zealand,oceania,"{""academic"": 0.2963, ""leadership"": 0.1407, ""olympiad"": 0.2222, ""extracurricular"": 0.1407, ""essay"": 0.2}",government,False,This scholarship aims to nurture future leaders in law with a passion for renewable energy systems.,Ideal candidates demonstrate excellence in law and commitment to community service.,True,False,True,False,1030.16,False,2
SCH_000690,Usa Biology Scholarship,"[""singapore"", ""australia"", ""philippines"", ""france"", ""new_zealand"", ""argentina""]",15,20,"[""high_school"", ""bachelors""]","[""religion"", ""science""]","[""biology"", ""engineering"", ""business"", ""physics""]",accredited_b,61.8,70.1,"[{""test_type"": ""jlpt"", ""min_score"": 40, ""is_mandatory"": true}]",False,middle,usa,north_america,"{""academic"": 0.1917, ""leadership"": 0.2, ""olympiad"": 0.2667, ""extracurricular"": 0.1333, ""essay"": 0.2083}",,False,We seek to support outstanding students in biology who demonstrate commitment to knowledge advancement.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,False,False,1780.35,False,1
SCH_000691,Chile Engineering Scholarship,"[""australia"", ""kenya"", ""south_korea"", ""brazil"", ""japan"", ""nigeria""]",15,18,"[""high_school""]","[""languages"", ""social_studies""]","[""engineering"", ""arts_humanities"", ""business"", ""mathematics""]",accredited_b,75.9,69.3,"[{""test_type"": ""toefl"", ""min_score"": 105.6, ""is_mandatory"": true}]",False,upper_middle,chile,south_america,"{""academic"": 0.2977, ""leadership"": 0.145, ""olympiad"": 0.2977, ""extracurricular"": 0.0382, ""essay"": 0.2214}",,False,This scholarship aims to nurture future leaders in engineering with a passion for human-computer interaction.,Ideal candidates demonstrate excellence in engineering and commitment to technological advancement.,True,False,True,False,1293.53,False,2
SCH_000692,Egypt Social Sciences Scholarship,"[""argentina"", ""south_africa"", ""china"", ""india"", ""uk"", ""egypt""]",16,20,"[""high_school""]","[""vocational""]","[""social_sciences"", ""computer_science"", ""arts_humanities"", ""biology""]",excellence,60.9,70.9,"[{""test_type"": ""toefl"", ""min_score"": 103.1, ""is_mandatory"": false}]",False,low,egypt,africa,"{""academic"": 0.3551, ""leadership"": 0.1812, ""olympiad"": 0.2029, ""extracurricular"": 0.1232, ""essay"": 0.1377}",,False,We seek to support outstanding students in social_sciences who demonstrate commitment to societal impact.,We value students who show leadership potential and dedication to machine learning.,True,True,True,False,1580.89,True,3
SCH_000693,Kenya Engineering Scholarship,"[""morocco"", ""kenya"", ""australia"", ""chile""]",17,22,"[""high_school"", ""bachelors""]","[""religion""]","[""engineering""]",excellence,78.4,74.1,"[{""test_type"": ""toefl"", ""min_score"": 87.8, ""is_mandatory"": false}]",False,upper_middle,kenya,africa,"{""academic"": 0.375, ""leadership"": 0.0703, ""olympiad"": 0.1484, ""extracurricular"": 0.2266, ""essay"": 0.1797}",public_service,False,This scholarship aims to nurture future leaders in engineering with a passion for genomic research.,We are looking for candidates with strong academic records and proven leadership experience.,False,True,True,False,231.85,False,2
SCH_000694,Canada Business Scholarship,"[""china"", ""chile"", ""france"", ""south_korea"", ""usa"", ""singapore""]",16,20,"[""high_school"", ""bachelors""]","[""vocational"", ""social_studies""]","[""business""]",accredited_b,60.0,58.5,"[{""test_type"": ""topik"", ""min_score"": 200, ""is_mandatory"": false}]",False,upper_middle,canada,north_america,"{""academic"": 0.2844, ""leadership"": 0.156, ""olympiad"": 0.2202, ""extracurricular"": 0.2018, ""essay"": 0.1376}",,False,This scholarship aims to nurture future leaders in business with a passion for climate change mitigation.,Ideal candidates demonstrate excellence in business and commitment to community service.,True,True,False,False,1144.28,True,2
